duration,total_fiat,total_biat,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,flowPktsPerSecond,flowBytesPerSecond,min_flowiat,max_flowiat,mean_flowiat,std_flowiat,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle,Predicted,Timestamp
-0.6256753270110003,-0.615476045929565,-0.6106042611613725,-0.21600587344527708,-0.1977371240007525,-0.41636179833087966,-0.4312554941755375,-0.316463999933645,-0.3101920425068042,-0.15201310585467134,-0.06630029275796344,-0.08524880716218029,-0.4129014493429183,-0.35288317212735204,-0.37923581910924187,-0.3253093998759418,-0.3818127519279168,-0.4270202381628257,-0.2795987376222395,-0.3155825805946287,-0.368955598500659,-0.41140523152250813,-0.26961070144947896,VPN-BROWSING,1763655531.471951
-0.6226711077410331,-0.6123544411293632,-0.6128504655393295,-0.21600652056348316,-0.19781229301233272,-0.4121214766266851,-0.43443771755895555,-0.31751906979206473,-0.3131938446042463,-0.14402391611812718,-0.06583298999305112,-0.0852429805227715,-0.4090304378247118,-0.3544020410640303,-0.3794062867525657,-0.3253093998759418,-0.3818127519279168,-0.4270202381628257,-0.2795987376222395,-0.3155825805946287,-0.368955598500659,-0.41140523152250813,-0.26961070144947896,VPN-FT,1763655532.471951
-0.46594757969933664,-0.4494586449137067,-0.43708468253858224,-0.216005226327071,-0.19781217556075212,-0.4178495950916469,-0.43290956120479634,-0.31775021039630263,-0.3131888817952884,0.601801985076204,5.14637554393936,-0.08532601013434672,-0.4141849055243478,-0.3550236307572455,-0.38144535002978674,-0.3253093998759418,-0.3818127519279168,-0.4270202381628257,-0.2795987376222395,-0.3155825805946287,-0.368955598500659,-0.41140523152250813,-0.26961070144947896,FT,1763655533.471951
-0.3138262593820488,-0.5449963921113291,-0.27354396904187256,-0.21600738338775793,-0.1978088869164955,-0.3180663638824959,0.08166549733094569,-0.29245630654073645,-0.18952692823266373,-0.1556198154077649,-0.06746396624620991,-0.08526046044099787,-0.02040470567796624,-0.22251944248722377,-0.12495417954182973,-0.21039617154599527,-0.11149229572886986,-0.027644122770190398,0.5606191524042222,-0.21623713563139013,-0.10971738671164888,-0.01701725879207924,0.6067646040276586,BROWSING,1763655534.471951
-0.6264549918145577,-0.6167181118338161,-0.6113946412245926,-0.21600091220569714,-0.19781205810917155,-0.41775998147045973,-0.4331919704412448,-0.31719944793571897,-0.3129020125347092,-0.14292325679446716,-0.04180068690160339,-0.08526483042055445,-0.4143791784069937,-0.35444467418451653,-0.3807146273377678,-0.3253093998759418,-0.3818127519279168,-0.4270202381628257,-0.2795987376222395,-0.3155825805946287,-0.368955598500659,-0.41140523152250813,-0.26961070144947896,BROWSING,1763655535.471951
2.298395493842221,2.4234608581928727,2.5550718236100427,-0.21464433673968783,-0.197169832866483,-0.4179820845737056,-0.4330713210889064,-0.3158512457318485,-0.3110767040087016,-0.15260037112226585,-0.06661083426994426,-0.0852444371826237,-0.4144672366762303,-0.3526695410945196,-0.3809815401952098,-0.3253093998759418,-0.3818127519279168,-0.4270202381628257,-0.2795987376222395,-0.3155825805946287,-0.368955598500659,-0.41140523152250813,-0.26961070144947896,VOIP,1763655536.471951
-0.6242963159264626,-0.6146813468385053,-0.6091525292073316,-0.21600608915134575,-0.19781041378704323,-0.4130139264799964,-0.4285802662962385,-0.31507027151109884,-0.3110758959285924,-0.15307764167985835,-0.0653400303284342,-0.0852444371826237,-0.4108444934294263,-0.35202059992934054,-0.37764017364748187,-0.3253093998759418,-0.3818127519279168,-0.4270202381628257,-0.2795987376222395,-0.3155825805946287,-0.368955598500659,-0.41140523152250813,-0.26961070144947896,VPN-BROWSING,1763655537.471951
-0.37920093120733306,-0.6127655308467495,-0.34478700512388516,-0.21599487243577373,-0.19781170575442975,-0.4123521812332379,0.08130153759169817,-0.3108355451128038,-0.04451611464591034,-0.15564996920252824,-0.06756474336171331,-0.08526046044099787,-0.020684668611043695,-0.053246374366246456,0.046344755398226946,0.11336571623542013,0.04584089341847662,-0.027823583911895537,-0.2795987376222395,0.11577630748431289,0.05222156000602191,-0.017296843207495465,-0.26961070144947896,BROWSING,1763655538.471951
2.089274495847403,2.2063804914545497,2.3289283147725355,-0.21586264461566504,-0.19765267631430536,4.45913423120284,5.31277521576903,3.2589669716416454,5.582724281337075,-0.15567514403660096,-0.06759335222577367,-0.0852458938424759,3.972170917712036,4.041242763012998,5.129564433687167,4.448566073095098,4.272065153312247,3.917231456608099,-0.2795987376222395,4.480121565976984,4.306836076212247,3.9701602914651017,-0.26961070144947896,VPN-BROWSING,1763655539.471951
-0.6240057282248551,-0.6182433216116173,-0.6128504655393295,-0.21600835406506705,-0.19781229301233272,-0.4191219154175321,-0.43443771755895555,-0.3177794785918695,-0.3131938446042463,-0.1553306385719037,-0.06755220886059836,0.1734539825879825,-0.4083161830330906,-0.3130530494996293,-0.3814895743761898,-0.3253093998759418,-0.3818127519279168,-0.4270202381628257,-0.2795987376222395,-0.3155825805946287,-0.368955598500659,-0.41140523152250813,-0.26961070144947896,CHAT,1763655540.471951
0.9340708200373249,1.0047251678082176,1.0773040860042111,6.688767495284714,7.3208933910939695,2.390419935858942,2.86757690677148,5.852349168711228,6.46129017802133,-0.15567515577330487,-0.06759393737685133,-0.029898646098403904,2.1098795902563303,4.7030477513258795,4.097759167860327,2.4241155566125916,2.301504238480826,2.074970878802207,-0.2795987376222395,2.444565270689603,2.3269963580905664,2.11038683360749,-0.26961070144947896,P2P,1763655541.471951
-0.589091252459168,-0.5774531624214561,-0.5730124430603089,-0.21600134361783452,-0.19780923927123728,-0.4146682237690614,-0.4291946546826015,-0.31738172678591603,-0.31298881604648976,-0.1332876123436979,-0.007198161208783054,-0.0852458938424759,-0.41135583133976306,-0.35470816776509995,-0.3801143165020713,-0.3253093998759418,-0.3818127519279168,-0.4270202381628257,-0.2795987376222395,-0.3155825805946287,-0.368955598500659,-0.41140523152250813,-0.26961070144947896,P2P,1763655542.471951
-0.2625699205525972,-0.23861119532233002,-0.21691163753112092,-0.2153962880951511,-0.1959671286811995,-0.41805015055140454,-0.43317097673179555,-0.3158519425532394,-0.3110773319377458,-0.15259769866949785,-0.06660997928976052,-0.08525900378114568,-0.4144614345401578,-0.35267021494248657,-0.38096112965567136,-0.3253093998759418,-0.3818127519279168,-0.4270202381628257,-0.2795987376222395,-0.3155825805946287,-0.368955598500659,-0.41140523152250813,-0.26961070144947896,VOIP,1763655543.471951
-0.4697940252513423,-0.4534565532573771,-0.44197148925629454,-0.21600544203313968,-0.19781170575442975,-0.21964287235936963,-0.19670221793134032,-0.3131715600247194,-0.3093665698151797,-0.15417670806428588,-0.059519437089228376,-0.08526191710085007,-0.2359154193352543,-0.35017123720033,-0.3504167078320114,-0.12116635460133046,-0.18251525222122392,-0.241248997285025,-0.2795987376222395,-0.11947920980075936,-0.17748104481192972,-0.23223659597889715,-0.26961070144947896,BROWSING,1763655544.471951
-0.30811662812198615,-0.2870876117191339,-0.2662153431049284,-0.21600792265292965,-0.19781041378704323,0.10258945317768187,0.18010974644517397,-0.2915425872129778,-0.28646850309938626,-0.1554380547968255,-0.06737747661352417,-0.08526191710085007,0.05389993549647258,-0.3243090020627188,-0.23792071268015688,0.18924596730264506,0.12130918377372252,0.04122784216002932,-0.2795987376222395,0.19730015833636647,0.13232296842802194,0.057186920443750865,-0.26961070144947896,VPN-BROWSING,1763655545.471951
-0.62833637279082,-0.6182433216116173,-0.6128504655393295,-0.21600835406506705,-0.19781229301233272,-0.4191219154175321,-0.43443771755895555,-0.3177794785918695,-0.3131938446042463,0.9238247152839156,0.05685814803080506,-0.08518325746883143,-0.41532433453211315,-0.3550197583210199,-0.3814895743761898,-0.3253093998759418,-0.3818127519279168,-0.4270202381628257,-0.2795987376222395,-0.3155825805946287,-0.368955598500659,-0.41140523152250813,-0.26961070144947896,VPN-BROWSING,1763655546.471951
-0.26721234811248923,-0.24553672360449522,-0.22193700366130586,-0.2160075990938266,-0.19781017888388203,0.18951896648086455,0.28426903003639614,-0.28885321309027456,-0.2805430743398821,-0.15547136234126616,-0.06740215556648846,-0.08525754712129348,0.13208423218775647,-0.3193236831176287,-0.2115130695255053,0.27196831966975665,0.20097015692648207,0.11650561626640095,-0.2795987376222395,0.282758612111153,0.21657146707149771,0.1352655097944135,-0.26961070144947896,VPN-BROWSING,1763655547.471951
-0.26248413937528037,-0.23798335566145265,-0.35389395980074784,-0.216008030505964,-0.19780982652914025,-0.3732782725937118,-0.1974574240739598,-0.31770830114736964,-0.18341889129289912,-0.1139849752259871,-0.06256389374301331,-0.08526337376070225,-0.3740949081851726,-0.35485880614967147,-0.37967120718818986,0.22695246555577833,0.15904332895134546,0.07554095314658496,-0.2795987376222395,-0.270514724095036,-0.32495155455293856,-0.3702292623220862,-0.26961070144947896,FT,1763655548.471951
-0.6265250655485444,-0.6182433216116173,-0.6128504655393295,-0.21600835406506705,-0.19781229301233272,-0.4191219154175321,-0.43443771755895555,-0.3177794785918695,-0.3131938446042463,-0.1548491489793276,-0.0670212518346967,0.022992673134864177,-0.4123931506467148,-0.3374670355184915,-0.3814895743761898,-0.3253093998759418,-0.3818127519279168,-0.4270202381628257,-0.2795987376222395,-0.3155825805946287,-0.368955598500659,-0.41140523152250813,-0.26961070144947896,P2P,1763655549.471951
-0.2764716908320818,-0.2525589147561963,-0.2319740331139255,-0.11243363388509871,-0.08506864157477181,-0.37679110899015944,-0.3846619419444132,-0.22506735049010004,-0.2113940542609781,-0.1556088335205759,-0.06757311510691837,-0.0845962235483961,-0.3772790573092702,-0.2450394652179361,-0.32228063488790426,-0.3253093998759418,-0.3818127519279168,-0.4270202381628257,-0.2795987376222395,-0.3155825805946287,-0.368955598500659,-0.41140523152250813,-0.26961070144947896,VOIP,1763655550.471951
-0.38424577663601983,-0.36454666441952543,-0.3487117902500837,0.8633217196488338,-0.19781182320601035,0.020055703031311243,0.08160359941610767,0.6463031225492396,0.21629405770761814,-0.15566170580910615,-0.06759339007216841,-0.08526191710085007,-0.020461977102736492,0.2363185393358184,0.2256301946516774,0.10434014467926088,0.0374555278234493,-0.036036901320595977,-0.2795987376222395,0.11601971789758109,0.05228689471671993,-0.01707445278429254,-0.26961070144947896,FT,1763655551.471951
-0.1932505584831741,-0.17064566339249726,-0.14906423113613468,-0.21600824621203268,-0.19781217556075212,-0.3964358892978054,-0.4078389455947638,-0.31675467759256165,-0.3125756943326599,-0.14762104052591113,-0.04688406985986707,-0.08526628708040665,-0.3949792430696047,-0.3541303886811116,-0.3780382218728796,-0.3253093998759418,-0.3818127519279168,-0.4270202381628257,-0.2795987376222395,-0.3155825805946287,-0.368955598500659,-0.41140523152250813,-0.26961070144947896,VPN-P2P,1763655552.471951
-0.23949646679471343,-0.6182433216116173,-0.1983381548850052,-0.21600835406506705,-0.19779338330785706,-0.4191219154175321,0.3753768803760444,-0.3177794785918695,0.5177304931908937,-0.15566935763126993,-0.06759381510666349,-0.08503322150405515,0.20434470583025094,0.9010068504708477,0.7103999804043536,0.35934762817902294,0.2848238128767553,0.19602124486386152,-0.2795987376222395,0.36174209866606527,0.29239511585062594,0.20742828526957727,-0.26961070144947896,VPN-BROWSING,1763655553.471951
-0.6241341438912109,-0.6182433216116173,-0.6128504655393295,-0.21600835406506705,-0.19781229301233272,-0.4191219154175321,-0.43443771755895555,-0.3177794785918695,-0.3131938446042463,-0.1553200552850859,-0.06755089722844869,0.16578466846616602,-0.408523994233239,-0.3142974792365819,-0.3814895743761898,-0.3253093998759418,-0.3818127519279168,-0.4270202381628257,-0.2795987376222395,-0.3155825805946287,-0.368955598500659,-0.41140523152250813,-0.26961070144947896,CHAT,1763655554.471951
0.8594685618452677,-0.592289556623636,0.9963268815634191,-0.2160031771194184,-0.19781041378704323,-0.4082482986809879,2.6607382155696206,-0.31284442652406225,-0.08278458892709703,-0.15565185883983323,-0.06754585791785672,-0.08525026382203249,1.951933842090186,-0.06079256715627102,0.6582125429614943,2.2943868800587723,2.1757237545554164,1.9569171033800807,-0.2795987376222395,2.2719244720919316,2.1584993608036145,1.9526546324796594,-0.26961070144947896,BROWSING,1763655555.471951
-0.570244393650407,-0.5612044965699255,-0.5535286081767588,-0.21592638575896375,-0.1978084171101731,-0.38747571208005677,-0.40426671376627055,-0.29805982631457434,-0.29998100152233304,-0.15527665022323203,-0.06745300315809313,-0.08521967396513636,-0.39223972702616655,-0.33626783700103774,-0.36728904103502125,-0.3253093998759418,-0.3818127519279168,-0.4270202381628257,-0.2795987376222395,-0.3155825805946287,-0.368955598500659,-0.41140523152250813,-0.26961070144947896,VPN-MAIL,1763655556.471951
-0.3452091213946515,-0.32655574835922274,-0.30636747406912185,-0.21600673626955186,-0.19781194065759095,-0.20570545280717448,-0.1803673582055882,-0.2955939750674367,-0.2953860011449515,-0.15535638392729925,-0.06743534003467291,-0.08526337376070225,-0.22338012143729824,-0.33216908765161884,-0.30972748047747906,-0.1173118050967627,-0.17756168134961747,-0.23552191233535244,-0.2732731879927358,-0.130934167700173,-0.17638425573233965,-0.21971824615185512,-0.20326924991428957,BROWSING,1763655557.471951
-0.37320510252485467,-0.6067940572281334,-0.33791886217339956,-0.21599066616743423,-0.19780090020901508,-0.4037282964636563,0.08183220904824275,-0.31052263603656016,-0.12948610372904956,-0.15563590034879862,-0.06755800648388768,-0.08522404394469295,-0.02027915061098198,-0.16484874950159012,-0.045639492115853976,0.12392304959541234,0.0584189418110176,-0.01821635523551277,-0.2795987376222395,0.11621955430918306,0.05228689471671993,-0.01689187347903271,-0.26961070144947896,BROWSING,1763655558.471951
0.7940248894653545,0.8601281876990706,0.9219654930332879,-0.21600770694686097,-0.19781029633546263,-0.19280056473357435,-0.1682604871344424,-0.29175085516539484,-0.2871204039008722,-0.1554375615251926,-0.06728013221478836,-0.08525900378114568,-0.21374431276306555,-0.3246058542262185,-0.3223202121906273,-0.26590343661637467,-0.25707192314245597,-0.1398809263467551,-0.02965009568737751,-0.27103062301773384,-0.2792751136122382,-0.21009546535857543,-0.0801864617103848,VPN-BROWSING,1763655559.471951
-0.624978662874605,-0.6182433216116173,-0.6128504655393295,-0.21600835406506705,-0.19781229301233272,-0.4191219154175321,-0.43443771755895555,-0.3177794785918695,-0.3131938446042463,-0.1552302956752039,-0.06753204667721265,0.11534782108384965,-0.4098906538353547,-0.3224814069938439,-0.3814895743761898,-0.3253093998759418,-0.3818127519279168,-0.4270202381628257,-0.2795987376222395,-0.3155825805946287,-0.368955598500659,-0.41140523152250813,-0.26961070144947896,VPN-FT,1763655560.471951
-0.6218092959357119,-0.6114577808368157,-0.6128504655393295,-0.1871397637736976,-0.19781229301233272,-0.4073753338657799,-0.43443771755895555,-0.291974361648426,-0.3131938446042463,-0.15533225256170335,-0.06754015140353134,-0.08522841392424954,-0.40476278912696284,-0.32340072503028783,-0.3585190439949987,-0.3253093998759418,-0.3818127519279168,-0.4270202381628257,-0.2795987376222395,-0.3155825805946287,-0.368955598500659,-0.41140523152250813,-0.26961070144947896,VPN-CHAT,1763655561.471951
-0.6059513392006272,-0.6015839463057594,-0.5942977879269464,-0.2160047949149336,-0.19781135339968797,-0.40946282217087726,-0.42098693959348504,-0.31201994396000515,-0.3049293151730956,-0.154939638365296,-0.06700011785502374,-0.08526046044099787,-0.40503730515678854,-0.3447028150781265,-0.3703298770133709,-0.3253093998759418,-0.3818127519279168,-0.4270202381628257,-0.2795987376222395,-0.3155825805946287,-0.368955598500659,-0.41140523152250813,-0.26961070144947896,VPN-BROWSING,1763655562.471951
-0.3278979090758103,-0.3076177861035554,-0.28829027596497403,-0.216008030505964,-0.19781194065759095,-0.23004893595187476,-0.2122058402424136,-0.2946168232113259,-0.29460504907169605,-0.15536986682920467,-0.0673845756249624,-0.08526337376070225,-0.24627017976840507,-0.33116885481743347,-0.32085464029355615,-0.18981008654809503,-0.211414352598177,-0.23534628115703735,-0.14149484839685567,-0.23432414286955597,-0.2425621113633627,-0.24257735648834863,-0.07518503056151447,BROWSING,1763655563.471951
2.2345408830157263,2.357367868318709,2.4783893008977245,-0.20862052906537146,-0.19288766568960294,0.6260721170610228,0.7788406425971284,0.1965896194300876,0.25013767664080333,-0.15566501979076122,-0.06759200629229753,-0.0851512109520831,0.5130757741943486,0.2614805606441399,0.2742585651566048,-0.27322172528500277,-0.03044477242723802,0.5018047793814303,0.8390725595137096,-0.27105905397525665,-0.02542841569119957,0.5157419406545343,0.8754521753611181,CHAT,1763655564.471951
-0.6283377630458974,-0.6182433216116173,-0.6128504655393295,-0.21600835406506705,-0.19781229301233272,-0.4191219154175321,-0.43443771755895555,-0.3177794785918695,-0.3131938446042463,-0.15567707688774707,-0.06759514444770183,-0.08526774374025885,-0.41532662381029145,-0.35503323077971055,-0.3814895743761898,-0.3253093998759418,-0.3818127519279168,-0.4270202381628257,-0.2795987376222395,-0.3155825805946287,-0.368955598500659,-0.41140523152250813,-0.26961070144947896,FT,1763655565.471951
-0.43206638053184476,-0.422721183112499,-0.4112463355754006,0.6158233806095571,0.6990301237639233,-0.08065096099714426,-0.04056849320893381,0.42578272469462686,0.4950705850944011,-0.1556617839517273,-0.06758591027632269,0.4018728140109726,-0.12713705118827276,0.27896507551350713,0.10411647604463756,0.005919155664920687,-0.05844622141375917,-0.1256005170343676,-0.2795987376222395,-0.0005802551591187756,-0.061388551396688903,-0.12360529920686623,-0.26961070144947896,P2P,1763655566.471951
-0.26256565222560535,-0.23806807827094356,-0.21938144321704886,-0.216008030505964,-0.19774875170723133,-0.3937602951467095,-0.3279670626644905,-0.3177398081310793,-0.30653779971473366,-0.08041885414185879,-0.058576285620679854,-0.08526337376070225,-0.3925164139232303,-0.35493660386482767,-0.38035570453868445,-0.3253093998759418,-0.3818127519279168,-0.4270202381628257,-0.2795987376222395,-0.3155825805946287,-0.368955598500659,-0.41140523152250813,-0.26961070144947896,FT,1763655567.471951
2.2578411922556185,2.379935365417594,2.510729775351196,-0.216008030505964,-0.19781158830284917,-0.06063223472175318,-0.0130769985679908,-0.27085790094542417,-0.27477988203057,-0.15552861987602967,-0.06750126599653762,-0.08526337376070225,-0.09390328411177236,-0.30596495801419354,-0.2556156762857562,-0.26195629512344054,-0.2166170876206349,-0.10481757242959984,0.15948200220923642,-0.26762223009334046,-0.21568142171348922,-0.0904164651064896,0.1903421913441692,VPN-BROWSING,1763655568.471951
-0.6227544254839146,-0.612668107451096,-0.6068065768376973,-0.21474776779962607,-0.19540676719018507,-0.41427698702426047,-0.4261670213414914,-0.31247890424666563,-0.30511686017695816,-0.15446749162818704,-0.06602671573338689,-0.08520510736661438,-0.4109691012088885,-0.34826996788240505,-0.3769524360728123,-0.3253093998759418,-0.3818127519279168,-0.4270202381628257,-0.2795987376222395,-0.3155825805946287,-0.368955598500659,-0.41140523152250813,-0.26961070144947896,BROWSING,1763655569.471951
-0.6001921953474587,-0.5889894563436541,-0.597865323165537,-0.2159341511774367,-0.19780172237007926,-0.39776350500209207,-0.41889370685845045,-0.3076657350070495,-0.30568410413112607,-0.1551171940646866,-0.06690848082457361,-0.08522404394469295,-0.39611689591326626,-0.34139580537777225,-0.3678723520297626,-0.3253093998759418,-0.3818127519279168,-0.4270202381628257,-0.2795987376222395,-0.3155825805946287,-0.368955598500659,-0.41140523152250813,-0.26961070144947896,VPN-BROWSING,1763655570.471951
-0.3366170279408701,-0.3156700591796863,-0.2977325665979752,-0.216008030505964,-0.19781182320601035,-0.12356026240712656,-0.08704480047303575,-0.28581634027178887,-0.2868738450956755,-0.15545585962520753,-0.06743814141884044,-0.08526337376070225,-0.1504900173551518,-0.3217748773356485,-0.28615354285810163,-0.12606947831181364,-0.14101702124506316,-0.15942362719455147,-0.033672751489798286,-0.19946904008128205,-0.17094727887238292,-0.1469266915148812,0.18757328463689296,BROWSING,1763655571.471951
-0.29181591173042337,-0.2684701351693864,-0.250392903732709,-0.21600652056348316,-0.19781123594810737,0.13238773763124523,0.208321474906853,-0.25127086653444347,-0.26129553943559597,-0.15556558465910614,-0.0675402142290244,-0.08525463380158908,0.07651366216333645,-0.28847993604082944,-0.16544178540924168,0.2654764875058237,0.1967774741289684,0.11059801498102802,-0.2795987376222395,0.2220178343508555,0.15759751802106467,0.07977007272408633,-0.26961070144947896,BROWSING,1763655572.471951
-0.6258709871203082,-0.6169825214140048,-0.6114891615555096,-0.2159975687616324,-0.19781205810917155,-0.41694362859028183,-0.4318821589816767,-0.3153820943876119,-0.3113746133740038,-0.15354768203187708,-0.06635715800458009,-0.08526483042055445,-0.41336976461162883,-0.3510491253569129,-0.3784204995891485,-0.3253093998759418,-0.3818127519279168,-0.4270202381628257,-0.2795987376222395,-0.3155825805946287,-0.368955598500659,-0.41140523152250813,-0.26961070144947896,BROWSING,1763655573.471951
3.4608544230922234,3.6319703727715473,-0.6107467545205787,-0.21594892704314217,-0.19781194065759095,6.934007124176237,-0.432980589062073,1.7067939838044592,-0.31150701925287516,-0.15567432429729725,-0.06759282998234545,-0.08526337376070225,6.198068535044766,2.4812738619897794,5.056731120805273,6.87485718690327,6.661894347895033,6.125169083562769,-0.2795987376222395,6.913113569337203,6.707918287551307,6.193048433397004,-0.26961070144947896,BROWSING,1763655574.471951
-0.6281259320749002,-0.6182433216116173,-0.6128504655393295,-0.21600835406506705,-0.19781229301233272,-0.4191219154175321,-0.43443771755895555,-0.3177794785918695,-0.3131938446042463,-0.14859226374395976,-0.06665583376008338,-0.0726151962640769,-0.4149837846679383,-0.3529804535213186,-0.3814895743761898,-0.3253093998759418,-0.3818127519279168,-0.4270202381628257,-0.2795987376222395,-0.3155825805946287,-0.368955598500659,-0.41140523152250813,-0.26961070144947896,STREAMING,1763655575.471951
-0.6283317873881088,-0.6182433216116173,-0.6128504655393295,-0.21600835406506705,-0.19781229301233272,-0.4191219154175321,-0.43443771755895555,-0.3177794785918695,-0.3131938446042463,0.09547231965831487,0.09454971661001065,-0.08490940541661843,-0.4153169141131905,-0.3549753228432332,-0.3814895743761898,-0.3253093998759418,-0.3818127519279168,-0.4270202381628257,-0.2795987376222395,-0.3155825805946287,-0.368955598500659,-0.41140523152250813,-0.26961070144947896,P2P,1763655576.471951
2.297256972495626,2.4152537166483454,2.5449603923997346,-0.21600533418010534,-0.19781006143230143,0.4601919063614429,0.5952616403435246,-0.22548941839730754,-0.12423581436345357,-0.15562731745440989,-0.06756228215926972,-0.08524006720306711,0.36608974795512034,-0.20813748189694115,-0.07015287017261829,-0.28195560631009314,-0.08669788442474123,0.3560381704940931,0.7138458566642032,-0.2721681633166779,-0.09699997796448402,0.3689546436051788,0.7364505318275409,VPN-FT,1763655577.471951
-0.26248499304067874,-0.23798424294192308,-0.2181962955594516,-0.21599077402046857,-0.19780923927123728,-0.4181676312878972,-0.4264939454950275,-0.3160029321967653,-0.30820256986435396,-0.1533532090565901,-0.0666764887655403,-0.08524880716218029,-0.4144718547029003,-0.3519012990150368,-0.38066659232204303,-0.3253093998759418,-0.3818127519279168,-0.4270202381628257,-0.2795987376222395,-0.3155825805946287,-0.368955598500659,-0.41140523152250813,-0.26961070144947896,VOIP,1763655578.471951
-0.6283292020014737,-0.6182344234560425,-0.6128504655393295,-0.2159703897969771,-0.19781229301233272,-0.41910646781975647,-0.43443771755895555,-0.31774563929256944,-0.3131938446042463,0.019626632952095692,-0.04738478071187585,-0.08475499947228556,-0.4153127302599681,-0.35495026879724706,-0.3814895743761898,-0.3253093998759418,-0.3818127519279168,-0.4270202381628257,-0.2795987376222395,-0.3155825805946287,-0.368955598500659,-0.41140523152250813,-0.26961070144947896,MAIL,1763655579.471951
-0.6283365191334598,-0.6182433216116173,-0.6128504655393295,-0.21600835406506705,-0.19781229301233272,-0.4191219154175321,-0.43443771755895555,-0.3177794785918695,-0.3131938446042463,1.0508249261276408,0.11322816874165878,-0.08519199742794462,-0.4153245713539937,-0.35502117647456627,-0.3814895743761898,-0.3253093998759418,-0.3818127519279168,-0.4270202381628257,-0.2795987376222395,-0.3155825805946287,-0.368955598500659,-0.41140523152250813,-0.26961070144947896,VPN-BROWSING,1763655580.471951
-0.6265779928032438,-0.6182433216116173,-0.6128504655393295,-0.21600835406506705,-0.19781229301233272,-0.4191219154175321,-0.43443771755895555,-0.3177794785918695,-0.3131938446042463,-0.1548242480290676,-0.0670445485924123,0.019831721255596985,-0.4124788012268329,-0.33797993438443397,-0.3814895743761898,-0.3253093998759418,-0.3818127519279168,-0.4270202381628257,-0.2795987376222395,-0.3155825805946287,-0.368955598500659,-0.41140523152250813,-0.26961070144947896,P2P,1763655581.471951
-0.36615541171286026,-0.35442791512775945,-0.33656666699241927,-0.21597718453814094,-0.1649306659607906,-0.21329448018145045,-0.19065437899890067,-0.2741586726705816,-0.25781046359229753,-0.15554828250513958,-0.06753967738805745,-0.0852415238629193,-0.23020718313835675,-0.29728972490860184,-0.2963593469271295,0.12159884467036579,0.05422625901350395,-0.020331393895778562,-0.2795987376222395,-0.11323988733049002,-0.17138899375077069,-0.22653607747587862,-0.26961070144947896,VPN-CHAT,1763655582.471951
2.2833467631239177,2.4080941237780804,2.5390089118428536,-0.21600533418010534,-0.19781217556075212,0.39365677682501365,0.5316864467581865,-0.26323431317244383,-0.26032218120488976,-0.15556058867602393,-0.06747277038958677,-0.08526628708040665,0.3156855261946752,-0.29246985887113924,-0.20059072423616275,-0.22172670813351456,-0.02506844735961155,0.3539283296412852,0.41236637454630237,-0.24700836218429228,-0.06071037806248336,0.31861856975248326,0.472763200732395,VPN-CHAT,1763655583.471951
-0.26264394553785647,-0.23814945456551745,-0.2174469447125009,-0.21599077402046857,-0.19781194065759095,-0.4175701340046147,-0.4328671095515366,-0.3159381021931642,-0.3111588787961497,-0.15246369751572472,-0.06651598716142197,-0.08526628708040665,-0.4141331599434561,-0.3527688177404132,-0.38074871156299955,-0.3253093998759418,-0.3818127519279168,-0.4270202381628257,-0.2795987376222395,-0.3155825805946287,-0.368955598500659,-0.41140523152250813,-0.26961070144947896,VOIP,1763655584.471951
-0.3104707933863095,-0.2878595964301505,-0.2802177116581288,-0.18160312825552402,-0.19774405364400754,-0.2574093086110267,-0.22203853034081505,-0.16072510836064405,-0.17983585081563552,-0.15562986270726245,-0.06753816079197597,-0.08523715388336271,-0.2698825053647571,-0.19291040251479868,-0.2584545614789383,-0.2518446143902006,-0.275297360354652,-0.2658000005654554,-0.13232155595907175,-0.25192273300587686,-0.27665598475766795,-0.26615775756468446,-0.13097614674344776,VPN-BROWSING,1763655585.471951
-0.5869947721929547,-0.5752779563218873,-0.5687501041824978,-0.21599659808432328,-0.19781217556075212,-0.3589472903800052,-0.3514368950336206,-0.3014399367246017,-0.30435356106740574,-0.15509626439532764,-0.06627084275606693,-0.08526628708040665,-0.3612056405164794,-0.34210936115258195,-0.3515055499676716,-0.2557533619881443,-0.31390772592476174,-0.3637238792220762,-0.2795987376222395,-0.25642625707709754,-0.3111956281914291,-0.35735742130126824,-0.26961070144947896,BROWSING,1763655586.471951
-0.2628436544601967,-0.2388114925508123,-0.21721410259005502,-0.21599088187350293,-0.19781194065759095,-0.4174709972904806,-0.4322531853995349,-0.3160067970546818,-0.3113934225074979,-0.15219298722320848,-0.06622096571066988,-0.08526337376070225,-0.41432455149322245,-0.3529448633860623,-0.3807816414257379,-0.3253093998759418,-0.3818127519279168,-0.4270202381628257,-0.2795987376222395,-0.3155825805946287,-0.368955598500659,-0.41140523152250813,-0.26961070144947896,VOIP,1763655587.471951
